fixture_id,League,Season,Date,Home,Away,FTHG,FTAG,Result,Round
1030021,Liga 1 Indonesia,2023/2024,2023-08-14,Arema FC,Cilegon United,0,1,0-1,Regular Season - 8
1030030,Liga 1 Indonesia,2023/2024,2023-08-18,Persebaya Surabaya,PSM Makassar,1,0,1-0,Regular Season - 9
1030024,Liga 1 Indonesia,2023/2024,2023-08-18,Bhayangkara FC,Pusamania Borneo,0,2,0-2,Regular Season - 9
1030023,Liga 1 Indonesia,2023/2024,2023-08-18,Persita,PSS Sleman,2,3,2-3,Regular Season - 9
1030022,Liga 1 Indonesia,2023/2024,2023-08-19,PS TIRA,Persepam Madura Utd,0,3,0-3,Regular Season - 9
1030025,Liga 1 Indonesia,2023/2024,2023-08-19,Cilegon United,Dewa United,0,0,0-0,Regular Season - 9
1030028,Liga 1 Indonesia,2023/2024,2023-08-19,Barito Putera,Persik Kediri,2,0,2-0,Regular Season - 9
1030029,Liga 1 Indonesia,2023/2024,2023-08-19,Persis Solo,Bali United,3,1,3-1,Regular Season - 9
1030026,Liga 1 Indonesia,2023/2024,2023-08-20,Persija Jakarta,Arema FC,2,2,2-2,Regular Season - 9
1030027,Liga 1 Indonesia,2023/2024,2023-08-20,PSIS Semarang,Persib Bandung,1,2,1-2,Regular Season - 9
1030032,Liga 1 Indonesia,2023/2024,2023-08-25,Persepam Madura Utd,Bhayangkara FC,0,0,0-0,Regular Season - 10
1030031,Liga 1 Indonesia,2023/2024,2023-08-25,Persik Kediri,PSIS Semarang,1,1,1-1,Regular Season - 10
1030033,Liga 1 Indonesia,2023/2024,2023-08-25,Pusamania Borneo,Persita,2,1,2-1,Regular Season - 10
1030034,Liga 1 Indonesia,2023/2024,2023-08-25,Dewa United,Persija Jakarta,2,0,2-0,Regular Season - 10
1030035,Liga 1 Indonesia,2023/2024,2023-08-26,PSS Sleman,Persebaya Surabaya,0,0,0-0,Regular Season - 10
1030037,Liga 1 Indonesia,2023/2024,2023-08-26,Persib Bandung,Cilegon United,2,1,2-1,Regular Season - 10
1030038,Liga 1 Indonesia,2023/2024,2023-08-27,Bali United,Barito Putera,2,1,2-1,Regular Season - 10
1030036,Liga 1 Indonesia,2023/2024,2023-08-28,Arema FC,PS TIRA,1,0,1-0,Regular Season - 10
1030039,Liga 1 Indonesia,2023/2024,2023-08-28,PSM Makassar,Persis Solo,1,0,1-0,Regular Season - 10
1030040,Liga 1 Indonesia,2023/2024,2023-09-01,Persita,Persepam Madura Utd,1,3,1-3,Regular Season - 11
1030042,Liga 1 Indonesia,2023/2024,2023-09-01,Bhayangkara FC,Arema FC,0,2,0-2,Regular Season - 11
1030043,Liga 1 Indonesia,2023/2024,2023-09-02,Persija Jakarta,Persib Bandung,1,1,1-1,Regular Season - 11
1030045,Liga 1 Indonesia,2023/2024,2023-09-02,Cilegon United,Persik Kediri,1,0,1-0,Regular Season - 11
1030044,Liga 1 Indonesia,2023/2024,2023-09-02,PSIS Semarang,Bali United,2,1,2-1,Regular Season - 11
1030048,Liga 1 Indonesia,2023/2024,2023-09-03,Persebaya Surabaya,Pusamania Borneo,2,1,2-1,Regular Season - 11
1030041,Liga 1 Indonesia,2023/2024,2023-09-03,PS TIRA,Dewa United,1,1,1-1,Regular Season - 11
1030047,Liga 1 Indonesia,2023/2024,2023-09-03,Barito Putera,Persis Solo,2,0,2-0,Regular Season - 11
1030046,Liga 1 Indonesia,2023/2024,2023-09-03,PSS Sleman,PSM Makassar,1,1,1-1,Regular Season - 11
1030049,Liga 1 Indonesia,2023/2024,2023-09-15,PSM Makassar,Barito Putera,2,0,2-0,Regular Season - 12
1030051,Liga 1 Indonesia,2023/2024,2023-09-15,Bali United,Cilegon United,1,2,1-2,Regular Season - 12
1030050,Liga 1 Indonesia,2023/2024,2023-09-15,Dewa United,Bhayangkara FC,2,2,2-2,Regular Season - 12
1030052,Liga 1 Indonesia,2023/2024,2023-09-16,Arema FC,Persita,0,0,0-0,Regular Season - 12
1030053,Liga 1 Indonesia,2023/2024,2023-09-16,Persib Bandung,PS TIRA,2,0,2-0,Regular Season - 12
1030054,Liga 1 Indonesia,2023/2024,2023-09-16,Persis Solo,PSIS Semarang,2,0,2-0,Regular Season - 12
1030055,Liga 1 Indonesia,2023/2024,2023-09-17,Persepam Madura Utd,Persebaya Surabaya,3,0,3-0,Regular Season - 12
1030056,Liga 1 Indonesia,2023/2024,2023-09-17,Pusamania Borneo,PSS Sleman,1,0,1-0,Regular Season - 12
1030057,Liga 1 Indonesia,2023/2024,2023-09-17,Persik Kediri,Persija Jakarta,1,2,1-2,Regular Season - 12
1030058,Liga 1 Indonesia,2023/2024,2023-09-22,Cilegon United,Persis Solo,1,2,1-2,Regular Season - 13
1030060,Liga 1 Indonesia,2023/2024,2023-09-22,PSIS Semarang,Barito Putera,1,0,1-0,Regular Season - 13
1030059,Liga 1 Indonesia,2023/2024,2023-09-22,Persita,Dewa United,1,0,1-0,Regular Season - 13
1030062,Liga 1 Indonesia,2023/2024,2023-09-23,Persebaya Surabaya,Arema FC,3,1,3-1,Regular Season - 13
1030061,Liga 1 Indonesia,2023/2024,2023-09-23,PS TIRA,Persik Kediri,2,3,2-3,Regular Season - 13
1030063,Liga 1 Indonesia,2023/2024,2023-09-23,Bhayangkara FC,Persib Bandung,1,2,1-2,Regular Season - 13
1030065,Liga 1 Indonesia,2023/2024,2023-09-24,PSS Sleman,Persepam Madura Utd,1,1,1-1,Regular Season - 13
1030066,Liga 1 Indonesia,2023/2024,2023-09-24,Persija Jakarta,Bali United,1,1,1-1,Regular Season - 13
1030219,Liga 1 Indonesia,2023/2024,2023-09-25,Pusamania Borneo,PSM Makassar,1,0,1-0,Regular Season - 13
1030067,Liga 1 Indonesia,2023/2024,2023-09-29,Barito Putera,Cilegon United,1,1,1-1,Regular Season - 14
1030069,Liga 1 Indonesia,2023/2024,2023-09-29,Bali United,PS TIRA,2,0,2-0,Regular Season - 14
1030071,Liga 1 Indonesia,2023/2024,2023-09-30,Arema FC,PSS Sleman,2,1,2-1,Regular Season - 14
1030068,Liga 1 Indonesia,2023/2024,2023-09-30,PSIS Semarang,PSM Makassar,2,1,2-1,Regular Season - 14
1030070,Liga 1 Indonesia,2023/2024,2023-09-30,Dewa United,Persebaya Surabaya,1,1,1-1,Regular Season - 14
1030072,Liga 1 Indonesia,2023/2024,2023-09-30,Persik Kediri,Bhayangkara FC,2,0,2-0,Regular Season - 14
1030073,Liga 1 Indonesia,2023/2024,2023-09-30,Persis Solo,Persija Jakarta,2,2,2-2,Regular Season - 14
1030074,Liga 1 Indonesia,2023/2024,2023-10-01,Persepam Madura Utd,Pusamania Borneo,1,2,1-2,Regular Season - 14
1030075,Liga 1 Indonesia,2023/2024,2023-10-01,Persib Bandung,Persita,5,0,5-0,Regular Season - 14
1030078,Liga 1 Indonesia,2023/2024,2023-10-06,PS TIRA,Persis Solo,2,2,2-2,Regular Season - 15
1030076,Liga 1 Indonesia,2023/2024,2023-10-06,Cilegon United,PSIS Semarang,2,1,2-1,Regular Season - 15
1030077,Liga 1 Indonesia,2023/2024,2023-10-06,Arema FC,Pusamania Borneo,0,1,0-1,Regular Season - 15
1030079,Liga 1 Indonesia,2023/2024,2023-10-06,Dewa United,PSS Sleman,3,1,3-1,Regular Season - 15
1030080,Liga 1 Indonesia,2023/2024,2023-10-07,Persebaya Surabaya,Persib Bandung,2,3,2-3,Regular Season - 15
1030081,Liga 1 Indonesia,2023/2024,2023-10-07,Persija Jakarta,Barito Putera,1,1,1-1,Regular Season - 15
1030083,Liga 1 Indonesia,2023/2024,2023-10-08,PSM Makassar,Persepam Madura Utd,0,2,0-2,Regular Season - 15
1030084,Liga 1 Indonesia,2023/2024,2023-10-08,Bhayangkara FC,Bali United,1,2,1-2,Regular Season - 15
1030082,Liga 1 Indonesia,2023/2024,2023-10-08,Persita,Persik Kediri,2,2,2-2,Regular Season - 15
1030243,Liga 1 Indonesia,2023/2024,2023-10-20,Bali United,Persebaya Surabaya,3,1,3-1,Regular Season - 16
1030086,Liga 1 Indonesia,2023/2024,2023-10-20,PS TIRA,PSIS Semarang,2,3,2-3,Regular Season - 16
1030085,Liga 1 Indonesia,2023/2024,2023-10-20,PSM Makassar,Arema FC,3,0,3-0,Regular Season - 16
1030088,Liga 1 Indonesia,2023/2024,2023-10-21,Bhayangkara FC,Barito Putera,1,1,1-1,Regular Season - 16
1030089,Liga 1 Indonesia,2023/2024,2023-10-21,PSS Sleman,Persik Kediri,2,2,2-2,Regular Season - 16
1030090,Liga 1 Indonesia,2023/2024,2023-10-21,Pusamania Borneo,Persib Bandung,1,1,1-1,Regular Season - 16
1030092,Liga 1 Indonesia,2023/2024,2023-10-22,Persepam Madura Utd,Dewa United,1,4,1-4,Regular Season - 16
1030091,Liga 1 Indonesia,2023/2024,2023-10-22,Persita,Persis Solo,2,1,2-1,Regular Season - 16
1030093,Liga 1 Indonesia,2023/2024,2023-10-22,Persija Jakarta,Cilegon United,1,2,1-2,Regular Season - 16
1030095,Liga 1 Indonesia,2023/2024,2023-10-27,Persik Kediri,Persebaya Surabaya,4,0,4-0,Regular Season - 17
1030094,Liga 1 Indonesia,2023/2024,2023-10-27,Barito Putera,PS TIRA,1,1,1-1,Regular Season - 17
1030096,Liga 1 Indonesia,2023/2024,2023-10-28,Arema FC,Persepam Madura Utd,1,1,1-1,Regular Season - 17
1030099,Liga 1 Indonesia,2023/2024,2023-10-28,Pusamania Borneo,Dewa United,3,1,3-1,Regular Season - 17
1030097,Liga 1 Indonesia,2023/2024,2023-10-28,Persib Bandung,PSS Sleman,4,1,4-1,Regular Season - 17
1030098,Liga 1 Indonesia,2023/2024,2023-10-29,Persis Solo,Bhayangkara FC,2,1,2-1,Regular Season - 17
1030100,Liga 1 Indonesia,2023/2024,2023-10-29,PSIS Semarang,Persija Jakarta,2,1,2-1,Regular Season - 17
1030101,Liga 1 Indonesia,2023/2024,2023-10-30,Cilegon United,PSM Makassar,1,1,1-1,Regular Season - 17
1030102,Liga 1 Indonesia,2023/2024,2023-10-30,Bali United,Persita,3,0,3-0,Regular Season - 17
1030108,Liga 1 Indonesia,2023/2024,2023-11-01,Persepam Madura Utd,Persib Bandung,0,1,0-1,Regular Season - 18
1030104,Liga 1 Indonesia,2023/2024,2023-11-02,Arema FC,Dewa United,2,1,2-1,Regular Season - 18
1030107,Liga 1 Indonesia,2023/2024,2023-11-02,Pusamania Borneo,Persik Kediri,3,0,3-0,Regular Season - 18
1030111,Liga 1 Indonesia,2023/2024,2023-11-02,Bhayangkara FC,PSIS Semarang,1,1,1-1,Regular Season - 18
1030103,Liga 1 Indonesia,2023/2024,2023-11-03,PSS Sleman,Bali United,0,1,0-1,Regular Season - 18
1030105,Liga 1 Indonesia,2023/2024,2023-11-03,PSM Makassar,Persija Jakarta,2,3,2-3,Regular Season - 18
1030109,Liga 1 Indonesia,2023/2024,2023-11-04,PS TIRA,Cilegon United,2,1,2-1,Regular Season - 18
1030110,Liga 1 Indonesia,2023/2024,2023-11-04,Persita,Barito Putera,2,2,2-2,Regular Season - 18
1030113,Liga 1 Indonesia,2023/2024,2023-11-08,Persib Bandung,Arema FC,2,2,2-2,Regular Season - 19
1030112,Liga 1 Indonesia,2023/2024,2023-11-08,Persik Kediri,Persepam Madura Utd,4,0,4-0,Regular Season - 19
1030114,Liga 1 Indonesia,2023/2024,2023-11-08,Persis Solo,PSS Sleman,1,1,1-1,Regular Season - 19
1030116,Liga 1 Indonesia,2023/2024,2023-11-09,PSIS Semarang,Persita,4,0,4-0,Regular Season - 19
1030115,Liga 1 Indonesia,2023/2024,2023-11-09,Barito Putera,Persebaya Surabaya,2,0,2-0,Regular Season - 19
1030117,Liga 1 Indonesia,2023/2024,2023-11-09,Persija Jakarta,PS TIRA,4,0,4-0,Regular Season - 19
1030119,Liga 1 Indonesia,2023/2024,2023-11-09,Cilegon United,Bhayangkara FC,1,1,1-1,Regular Season - 19
1030120,Liga 1 Indonesia,2023/2024,2023-11-12,Bali United,Pusamania Borneo,1,2,1-2,Regular Season - 19
1030118,Liga 1 Indonesia,2023/2024,2023-11-12,Dewa United,PSM Makassar,1,1,1-1,Regular Season - 19
1030124,Liga 1 Indonesia,2023/2024,2023-11-23,Persepam Madura Utd,Bali United,1,2,1-2,Regular Season - 20
1030121,Liga 1 Indonesia,2023/2024,2023-11-23,PSM Makassar,PS TIRA,3,1,3-1,Regular Season - 20
1030122,Liga 1 Indonesia,2023/2024,2023-11-23,Persita,Cilegon United,3,0,3-0,Regular Season - 20
1030123,Liga 1 Indonesia,2023/2024,2023-11-26,PSS Sleman,Barito Putera,2,1,2-1,Regular Season - 20
1030128,Liga 1 Indonesia,2023/2024,2023-11-26,Dewa United,Persib Bandung,1,5,1-5,Regular Season - 20
1030126,Liga 1 Indonesia,2023/2024,2023-11-27,Arema FC,Persik Kediri,0,1,0-1,Regular Season - 20
1030125,Liga 1 Indonesia,2023/2024,2023-11-27,Pusamania Borneo,Persis Solo,1,0,1-0,Regular Season - 20
1030127,Liga 1 Indonesia,2023/2024,2023-11-27,Bhayangkara FC,Persija Jakarta,2,2,2-2,Regular Season - 20
1030132,Liga 1 Indonesia,2023/2024,2023-12-01,Cilegon United,Persebaya Surabaya,0,0,0-0,Regular Season - 21
1030133,Liga 1 Indonesia,2023/2024,2023-12-02,Barito Putera,Pusamania Borneo,0,0,0-0,Regular Season - 21
1030131,Liga 1 Indonesia,2023/2024,2023-12-02,Persik Kediri,Dewa United,0,0,0-0,Regular Season - 21
1030135,Liga 1 Indonesia,2023/2024,2023-12-03,PS TIRA,Bhayangkara FC,2,2,2-2,Regular Season - 21
1030130,Liga 1 Indonesia,2023/2024,2023-12-03,PSIS Semarang,PSS Sleman,1,0,1-0,Regular Season - 21
1030136,Liga 1 Indonesia,2023/2024,2023-12-03,Persija Jakarta,Persita,1,1,1-1,Regular Season - 21
1030137,Liga 1 Indonesia,2023/2024,2023-12-04,Bali United,Arema FC,3,2,3-2,Regular Season - 21
1030138,Liga 1 Indonesia,2023/2024,2023-12-04,Persib Bandung,PSM Makassar,0,0,0-0,Regular Season - 21
1030139,Liga 1 Indonesia,2023/2024,2023-12-08,Dewa United,Bali United,1,1,1-1,Regular Season - 22
1030140,Liga 1 Indonesia,2023/2024,2023-12-08,PSM Makassar,Bhayangkara FC,1,1,1-1,Regular Season - 22
1030141,Liga 1 Indonesia,2023/2024,2023-12-08,PSS Sleman,Cilegon United,1,0,1-0,Regular Season - 22
1030142,Liga 1 Indonesia,2023/2024,2023-12-09,Persebaya Surabaya,Persija Jakarta,1,1,1-1,Regular Season - 22
1030143,Liga 1 Indonesia,2023/2024,2023-12-09,Arema FC,Persis Solo,3,1,3-1,Regular Season - 22
1030144,Liga 1 Indonesia,2023/2024,2023-12-09,Pusamania Borneo,PSIS Semarang,2,0,2-0,Regular Season - 22
1030145,Liga 1 Indonesia,2023/2024,2023-12-10,Persepam Madura Utd,Barito Putera,4,1,4-1,Regular Season - 22
1030147,Liga 1 Indonesia,2023/2024,2023-12-10,Persib Bandung,Persik Kediri,0,2,0-2,Regular Season - 22
1030146,Liga 1 Indonesia,2023/2024,2023-12-10,Persita,PS TIRA,2,1,2-1,Regular Season - 22
1030106,Liga 1 Indonesia,2023/2024,2023-12-13,Persebaya Surabaya,Persis Solo,1,1,1-1,Regular Season - 18
1030149,Liga 1 Indonesia,2023/2024,2023-12-16,PSIS Semarang,Persepam Madura Utd,2,2,2-2,Regular Season - 23
1030151,Liga 1 Indonesia,2023/2024,2023-12-16,Cilegon United,Pusamania Borneo,0,1,0-1,Regular Season - 23
1030150,Liga 1 Indonesia,2023/2024,2023-12-16,Persija Jakarta,PSS Sleman,1,0,1-0,Regular Season - 23
1030152,Liga 1 Indonesia,2023/2024,2023-12-17,PS TIRA,Persebaya Surabaya,1,1,1-1,Regular Season - 23
1030148,Liga 1 Indonesia,2023/2024,2023-12-17,Persis Solo,Dewa United,1,2,1-2,Regular Season - 23
1030154,Liga 1 Indonesia,2023/2024,2023-12-17,Bhayangkara FC,Persita,3,0,3-0,Regular Season - 23
1030153,Liga 1 Indonesia,2023/2024,2023-12-17,Barito Putera,Arema FC,1,0,1-0,Regular Season - 23
1030155,Liga 1 Indonesia,2023/2024,2023-12-18,Persik Kediri,PSM Makassar,1,1,1-1,Regular Season - 23
1030156,Liga 1 Indonesia,2023/2024,2023-12-18,Bali United,Persib Bandung,0,0,0-0,Regular Season - 23
1030129,Liga 1 Indonesia,2023/2024,2024-01-30,Persebaya Surabaya,PSIS Semarang,1,1,1-1,Regular Season - 20
1030134,Liga 1 Indonesia,2023/2024,2024-01-30,Persis Solo,Persepam Madura Utd,3,2,3-2,Regular Season - 21
1030157,Liga 1 Indonesia,2023/2024,2024-02-04,PSM Makassar,Persita,4,0,4-0,Regular Season - 24
1030160,Liga 1 Indonesia,2023/2024,2024-02-04,Persib Bandung,Persis Solo,2,2,2-2,Regular Season - 24
1030159,Liga 1 Indonesia,2023/2024,2024-02-04,Persebaya Surabaya,Bhayangkara FC,1,0,1-0,Regular Season - 24
1030158,Liga 1 Indonesia,2023/2024,2024-02-04,PSS Sleman,PS TIRA,2,2,2-2,Regular Season - 24
1030161,Liga 1 Indonesia,2023/2024,2024-02-05,Arema FC,PSIS Semarang,1,4,1-4,Regular Season - 24
1030162,Liga 1 Indonesia,2023/2024,2024-02-05,Persik Kediri,Bali United,1,0,1-0,Regular Season - 24
1030164,Liga 1 Indonesia,2023/2024,2024-02-06,Persepam Madura Utd,Cilegon United,2,2,2-2,Regular Season - 24
1030163,Liga 1 Indonesia,2023/2024,2024-02-06,Dewa United,Barito Putera,2,2,2-2,Regular Season - 24
1030165,Liga 1 Indonesia,2023/2024,2024-02-06,Pusamania Borneo,Persija Jakarta,3,1,3-1,Regular Season - 24
1030167,Liga 1 Indonesia,2023/2024,2024-02-22,Bhayangkara FC,PSS Sleman,1,4,1-4,Regular Season - 25
1030166,Liga 1 Indonesia,2023/2024,2024-02-22,PS TIRA,Pusamania Borneo,2,3,2-3,Regular Season - 25
1030168,Liga 1 Indonesia,2023/2024,2024-02-22,Persija Jakarta,Persepam Madura Utd,0,1,0-1,Regular Season - 25
1030169,Liga 1 Indonesia,2023/2024,2024-02-22,Cilegon United,Arema FC,2,3,2-3,Regular Season - 25
1030170,Liga 1 Indonesia,2023/2024,2024-02-23,PSIS Semarang,Dewa United,1,1,1-1,Regular Season - 25
1030171,Liga 1 Indonesia,2023/2024,2024-02-23,Persita,Persebaya Surabaya,1,1,1-1,Regular Season - 25
1030172,Liga 1 Indonesia,2023/2024,2024-02-23,Barito Putera,Persib Bandung,1,1,1-1,Regular Season - 25
1030173,Liga 1 Indonesia,2023/2024,2024-02-24,Persis Solo,Persik Kediri,2,1,2-1,Regular Season - 25
1030013,Liga 1 Indonesia,2023/2024,2024-02-24,PSM Makassar,Bali United,0,0,0-0,Regular Season - 25
1030175,Liga 1 Indonesia,2023/2024,2024-02-26,Arema FC,Persija Jakarta,3,2,3-2,Regular Season - 26
1030176,Liga 1 Indonesia,2023/2024,2024-02-26,Pusamania Borneo,Bhayangkara FC,4,0,4-0,Regular Season - 26
1030177,Liga 1 Indonesia,2023/2024,2024-02-26,Persepam Madura Utd,PS TIRA,3,2,3-2,Regular Season - 26
1030178,Liga 1 Indonesia,2023/2024,2024-02-27,PSS Sleman,Persita,3,3,3-3,Regular Season - 26
1030179,Liga 1 Indonesia,2023/2024,2024-02-27,Dewa United,Cilegon United,5,0,5-0,Regular Season - 26
1030183,Liga 1 Indonesia,2023/2024,2024-02-27,Persib Bandung,PSIS Semarang,3,0,3-0,Regular Season - 26
1030181,Liga 1 Indonesia,2023/2024,2024-02-28,Persik Kediri,Barito Putera,3,1,3-1,Regular Season - 26
1030182,Liga 1 Indonesia,2023/2024,2024-02-28,PSM Makassar,Persebaya Surabaya,0,0,0-0,Regular Season - 26
1030180,Liga 1 Indonesia,2023/2024,2024-02-29,Bali United,Persis Solo,3,2,3-2,Regular Season - 26
1030184,Liga 1 Indonesia,2023/2024,2024-03-01,PS TIRA,Arema FC,0,1,0-1,Regular Season - 27
1030185,Liga 1 Indonesia,2023/2024,2024-03-01,Bhayangkara FC,Persepam Madura Utd,3,2,3-2,Regular Season - 27
1030186,Liga 1 Indonesia,2023/2024,2024-03-02,Persita,Pusamania Borneo,0,1,0-1,Regular Season - 27
1030187,Liga 1 Indonesia,2023/2024,2024-03-02,Persija Jakarta,Dewa United,4,1,4-1,Regular Season - 27
1030190,Liga 1 Indonesia,2023/2024,2024-03-03,Persebaya Surabaya,PSS Sleman,2,1,2-1,Regular Season - 27
1030188,Liga 1 Indonesia,2023/2024,2024-03-03,PSIS Semarang,Persik Kediri,2,1,2-1,Regular Season - 27
1030189,Liga 1 Indonesia,2023/2024,2024-03-03,Cilegon United,Persib Bandung,0,4,0-4,Regular Season - 27
1030191,Liga 1 Indonesia,2023/2024,2024-03-04,Barito Putera,Bali United,4,3,4-3,Regular Season - 27
1030192,Liga 1 Indonesia,2023/2024,2024-03-04,Persis Solo,PSM Makassar,1,0,1-0,Regular Season - 27
1030196,Liga 1 Indonesia,2023/2024,2024-03-06,Persepam Madura Utd,Persita,3,2,3-2,Regular Season - 28
1030194,Liga 1 Indonesia,2023/2024,2024-03-06,Arema FC,Bhayangkara FC,0,0,0-0,Regular Season - 28
1030193,Liga 1 Indonesia,2023/2024,2024-03-07,Dewa United,PS TIRA,2,1,2-1,Regular Season - 28
1030197,Liga 1 Indonesia,2023/2024,2024-03-07,Pusamania Borneo,Persebaya Surabaya,2,1,2-1,Regular Season - 28
1030200,Liga 1 Indonesia,2023/2024,2024-03-08,PSM Makassar,PSS Sleman,2,1,2-1,Regular Season - 28
1030195,Liga 1 Indonesia,2023/2024,2024-03-08,Persik Kediri,Cilegon United,4,3,4-3,Regular Season - 28
1030201,Liga 1 Indonesia,2023/2024,2024-03-08,Bali United,PSIS Semarang,2,0,2-0,Regular Season - 28
1030199,Liga 1 Indonesia,2023/2024,2024-03-09,Persib Bandung,Persija Jakarta,2,1,2-1,Regular Season - 28
1030198,Liga 1 Indonesia,2023/2024,2024-03-09,Persis Solo,Barito Putera,2,1,2-1,Regular Season - 28
1030203,Liga 1 Indonesia,2023/2024,2024-03-13,Persebaya Surabaya,Persepam Madura Utd,0,0,0-0,Regular Season - 29
1030202,Liga 1 Indonesia,2023/2024,2024-03-13,Persita,Arema FC,4,3,4-3,Regular Season - 29
1030204,Liga 1 Indonesia,2023/2024,2024-03-14,PSS Sleman,Pusamania Borneo,0,1,0-1,Regular Season - 29
1030206,Liga 1 Indonesia,2023/2024,2024-03-15,PS TIRA,Persib Bandung,1,3,1-3,Regular Season - 29
1030207,Liga 1 Indonesia,2023/2024,2024-03-15,Barito Putera,PSM Makassar,3,1,3-1,Regular Season - 29
1030208,Liga 1 Indonesia,2023/2024,2024-03-16,Persija Jakarta,Persik Kediri,2,0,2-0,Regular Season - 29
1030209,Liga 1 Indonesia,2023/2024,2024-03-16,Bhayangkara FC,Dewa United,2,3,2-3,Regular Season - 29
1030205,Liga 1 Indonesia,2023/2024,2024-03-17,PSIS Semarang,Persis Solo,0,2,0-2,Regular Season - 29
1030210,Liga 1 Indonesia,2023/2024,2024-03-17,Cilegon United,Bali United,1,1,1-1,Regular Season - 29
1030212,Liga 1 Indonesia,2023/2024,2024-03-27,Arema FC,Persebaya Surabaya,0,1,0-1,Regular Season - 30
1030211,Liga 1 Indonesia,2023/2024,2024-03-27,Dewa United,Persita,4,1,4-1,Regular Season - 30
1030214,Liga 1 Indonesia,2023/2024,2024-03-28,Persib Bandung,Bhayangkara FC,0,0,0-0,Regular Season - 30
1030213,Liga 1 Indonesia,2023/2024,2024-03-28,Persik Kediri,PS TIRA,5,2,5-2,Regular Season - 30
1030064,Liga 1 Indonesia,2023/2024,2024-03-29,PSM Makassar,Pusamania Borneo,1,1,1-1,Regular Season - 30
1030216,Liga 1 Indonesia,2023/2024,2024-03-29,Persepam Madura Utd,PSS Sleman,0,0,0-0,Regular Season - 30
1030215,Liga 1 Indonesia,2023/2024,2024-03-29,Barito Putera,PSIS Semarang,0,0,0-0,Regular Season - 30
1030217,Liga 1 Indonesia,2023/2024,2024-03-30,Bali United,Persija Jakarta,1,0,1-0,Regular Season - 30
1030218,Liga 1 Indonesia,2023/2024,2024-03-30,Persis Solo,Cilegon United,2,0,2-0,Regular Season - 30
1030223,Liga 1 Indonesia,2023/2024,2024-04-15,PSS Sleman,Arema FC,4,1,4-1,Regular Season - 31
1030222,Liga 1 Indonesia,2023/2024,2024-04-15,Persita,Persib Bandung,3,3,3-3,Regular Season - 31
1030228,Liga 1 Indonesia,2023/2024,2024-04-15,PS TIRA,Bali United,3,2,3-2,Regular Season - 31
1030220,Liga 1 Indonesia,2023/2024,2024-04-16,Persebaya Surabaya,Dewa United,0,3,0-3,Regular Season - 31
1030226,Liga 1 Indonesia,2023/2024,2024-04-16,PSM Makassar,PSIS Semarang,3,1,3-1,Regular Season - 31
1030221,Liga 1 Indonesia,2023/2024,2024-04-16,Bhayangkara FC,Persik Kediri,7,0,7-0,Regular Season - 31
1030225,Liga 1 Indonesia,2023/2024,2024-04-17,Pusamania Borneo,Persepam Madura Utd,0,4,0-4,Regular Season - 31
1030227,Liga 1 Indonesia,2023/2024,2024-04-17,Persija Jakarta,Persis Solo,1,0,1-0,Regular Season - 31
1030224,Liga 1 Indonesia,2023/2024,2024-04-17,Cilegon United,Barito Putera,1,1,1-1,Regular Season - 31
1030234,Liga 1 Indonesia,2023/2024,2024-04-20,Persib Bandung,Persebaya Surabaya,3,1,3-1,Regular Season - 32
1030233,Liga 1 Indonesia,2023/2024,2024-04-20,Persik Kediri,Persita,1,1,1-1,Regular Season - 32
1030235,Liga 1 Indonesia,2023/2024,2024-04-20,Bali United,Bhayangkara FC,2,1,2-1,Regular Season - 32
1030232,Liga 1 Indonesia,2023/2024,2024-04-20,PSS Sleman,Dewa United,2,3,2-3,Regular Season - 32
1030230,Liga 1 Indonesia,2023/2024,2024-04-21,Persepam Madura Utd,PSM Makassar,2,0,2-0,Regular Season - 32
1030229,Liga 1 Indonesia,2023/2024,2024-04-21,Pusamania Borneo,Arema FC,1,2,1-2,Regular Season - 32
1030231,Liga 1 Indonesia,2023/2024,2024-04-21,Barito Putera,Persija Jakarta,2,2,2-2,Regular Season - 32
