Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,fixture_id
2024-06-10,Serie B Brasil,2024/2025,Vila Nova,Ceara,3,2,1.0,1.0,H,1183099
2024-06-11,Serie B Brasil,2024/2025,Sport Recife,Paysandu,1,0,0.0,0.0,H,1183108
2024-06-11,Serie B Brasil,2024/2025,Mirassol,Goias,1,0,0.0,0.0,H,1183101
2024-06-14,Serie B Brasil,2024/2025,Amazonas,Chapecoense-sc,0,1,0.0,0.0,A,1183117
2024-06-15,Serie B Brasil,2024/2025,Avai,Guarani Campinas,3,2,1.0,2.0,H,1183114
2024-06-15,Serie B Brasil,2024/2025,America Mineiro,CRB,2,1,0.0,1.0,H,1183113
2024-06-15,Serie B Brasil,2024/2025,Ponte Preta,Novorizontino,1,0,1.0,0.0,H,1183110
2024-06-15,Serie B Brasil,2024/2025,Ituano,Paysandu,3,5,2.0,3.0,A,1183112
2024-06-15,Serie B Brasil,2024/2025,Operario-PR,Santos,1,0,1.0,0.0,H,1183116
2024-06-16,Serie B Brasil,2024/2025,Botafogo SP,Vila Nova,1,0,1.0,0.0,H,1183111
2024-06-16,Serie B Brasil,2024/2025,Brusque,Ceara,1,0,0.0,0.0,H,1183115
2024-06-16,Serie B Brasil,2024/2025,Sport Recife,Mirassol,1,0,0.0,0.0,H,1183118
2024-06-16,Serie B Brasil,2024/2025,Goias,Coritiba,1,1,1.0,1.0,D,1183109
2024-06-18,Serie B Brasil,2024/2025,Chapecoense-sc,Operario-PR,0,1,0.0,0.0,A,1183124
2024-06-19,Serie B Brasil,2024/2025,Novorizontino,Amazonas,1,1,0.0,1.0,D,1183122
2024-06-19,Serie B Brasil,2024/2025,Paysandu,CRB,1,1,0.0,0.0,D,1183127
2024-06-19,Serie B Brasil,2024/2025,Guarani Campinas,Ituano,3,3,0.0,1.0,D,1183120
2024-06-20,Serie B Brasil,2024/2025,Botafogo SP,Ponte Preta,2,0,0.0,0.0,H,1183121
2024-06-20,Serie B Brasil,2024/2025,Coritiba,America Mineiro,1,0,0.0,0.0,H,1183126
2024-06-20,Serie B Brasil,2024/2025,Brusque,Avai,0,0,0.0,0.0,D,1183125
2024-06-20,Serie B Brasil,2024/2025,Santos,Goias,2,0,0.0,0.0,H,1183123
2024-06-21,Serie B Brasil,2024/2025,Ceara,Sport Recife,0,0,0.0,0.0,D,1183128
2024-06-21,Serie B Brasil,2024/2025,Vila Nova,Mirassol,1,0,0.0,0.0,H,1183119
2024-06-22,Serie B Brasil,2024/2025,CRB,Guarani Campinas,1,0,1.0,0.0,H,1183135
2024-06-22,Serie B Brasil,2024/2025,Operario-PR,Botafogo SP,0,1,0.0,0.0,A,1183136
2024-06-23,Serie B Brasil,2024/2025,Ituano,Brusque,1,1,0.0,0.0,D,1183132
2024-06-23,Serie B Brasil,2024/2025,Chapecoense-sc,Paysandu,1,2,1.0,1.0,A,1183134
2024-06-23,Serie B Brasil,2024/2025,Vila Nova,Goias,1,0,0.0,0.0,H,1183129
2024-06-25,Serie B Brasil,2024/2025,Sport Recife,Novorizontino,1,2,0.0,2.0,A,1183138
2024-06-26,Serie B Brasil,2024/2025,Ponte Preta,Ceara,3,1,2.0,0.0,H,1183130
2024-06-26,Serie B Brasil,2024/2025,Amazonas,Coritiba,1,0,0.0,0.0,H,1183137
2024-06-26,Serie B Brasil,2024/2025,America Mineiro,Avai,1,1,1.0,1.0,D,1183133
2024-06-26,Serie B Brasil,2024/2025,Mirassol,Santos,0,0,0.0,0.0,D,1183131
2024-06-29,Serie B Brasil,2024/2025,Coritiba,Vila Nova,1,1,0.0,0.0,D,1183146
2024-06-29,Serie B Brasil,2024/2025,Botafogo SP,Sport Recife,1,1,1.0,0.0,D,1183141
2024-06-30,Serie B Brasil,2024/2025,Ceara,Ituano,4,2,3.0,1.0,H,1183148
2024-06-30,Serie B Brasil,2024/2025,Avai,Amazonas,1,1,1.0,1.0,D,1183144
2024-06-30,Serie B Brasil,2024/2025,Paysandu,Operario-PR,1,1,1.0,0.0,D,1183147
2024-06-30,Serie B Brasil,2024/2025,Guarani Campinas,Ponte Preta,1,1,1.0,0.0,D,1183140
2024-07-02,Serie B Brasil,2024/2025,CRB,Brusque,1,1,0.0,0.0,D,1183145
2024-07-02,Serie B Brasil,2024/2025,Goias,America Mineiro,2,1,0.0,0.0,H,1183139
2024-07-02,Serie B Brasil,2024/2025,Santos,Chapecoense-sc,1,0,0.0,0.0,H,1183143
2024-07-02,Serie B Brasil,2024/2025,Novorizontino,Mirassol,1,1,1.0,1.0,D,1183142
2024-07-06,Serie B Brasil,2024/2025,Brusque,Ponte Preta,0,0,0.0,0.0,D,1183155
2024-07-06,Serie B Brasil,2024/2025,America Mineiro,Operario-PR,2,0,0.0,0.0,H,1183153
2024-07-06,Serie B Brasil,2024/2025,Goias,Chapecoense-sc,1,2,0.0,1.0,A,1183149
2024-07-06,Serie B Brasil,2024/2025,Ceara,Santos,0,1,0.0,1.0,A,1183158
2024-07-07,Serie B Brasil,2024/2025,Coritiba,Paysandu,1,1,1.0,1.0,D,1183156
2024-07-07,Serie B Brasil,2024/2025,Ituano,Botafogo SP,3,2,3.0,1.0,H,1183152
2024-07-07,Serie B Brasil,2024/2025,Guarani Campinas,Sport Recife,0,1,0.0,0.0,A,1183150
2024-07-08,Serie B Brasil,2024/2025,Avai,Novorizontino,0,1,0.0,1.0,A,1183154
2024-07-09,Serie B Brasil,2024/2025,Amazonas,Vila Nova,1,2,1.0,0.0,A,1183157
2024-07-10,Serie B Brasil,2024/2025,Mirassol,CRB,1,0,0.0,0.0,H,1183151
2024-07-13,Serie B Brasil,2024/2025,Botafogo SP,Amazonas,0,1,0.0,1.0,A,1183161
2024-07-13,Serie B Brasil,2024/2025,Paysandu,Ceara,2,1,1.0,1.0,H,1183167
2024-07-13,Serie B Brasil,2024/2025,Novorizontino,Guarani Campinas,1,1,1.0,1.0,D,1183162
2024-07-13,Serie B Brasil,2024/2025,Sport Recife,America Mineiro,1,1,0.0,1.0,D,1183168
2024-07-13,Serie B Brasil,2024/2025,CRB,Coritiba,2,1,0.0,1.0,H,1183165
2024-07-13,Serie B Brasil,2024/2025,Ponte Preta,Mirassol,4,2,1.0,1.0,H,1183160
2024-07-14,Serie B Brasil,2024/2025,Vila Nova,Avai,2,1,0.0,1.0,H,1183159
2024-07-15,Serie B Brasil,2024/2025,Chapecoense-sc,Brusque,1,1,0.0,1.0,D,1183164
2024-07-15,Serie B Brasil,2024/2025,Santos,Ituano,2,0,2.0,0.0,H,1183163
2024-07-17,Serie B Brasil,2024/2025,CRB,Botafogo SP,4,1,2.0,1.0,H,1183105
2024-07-18,Serie B Brasil,2024/2025,Operario-PR,Goias,2,0,1.0,0.0,H,1183166
2024-07-18,Serie B Brasil,2024/2025,Vila Nova,Santos,1,1,0.0,0.0,D,1183169
2024-07-19,Serie B Brasil,2024/2025,Novorizontino,Chapecoense-sc,1,0,1.0,0.0,H,1183172
2024-07-20,Serie B Brasil,2024/2025,Coritiba,Mirassol,0,1,0.0,0.0,A,1183176
2024-07-20,Serie B Brasil,2024/2025,America Mineiro,Amazonas,0,0,0.0,0.0,D,1183173
2024-07-20,Serie B Brasil,2024/2025,CRB,Ituano,1,0,0.0,0.0,H,1183175
2024-07-20,Serie B Brasil,2024/2025,Paysandu,Ponte Preta,1,0,1.0,0.0,H,1183177
2024-07-20,Serie B Brasil,2024/2025,Avai,Ceara,0,1,0.0,0.0,A,1183174
2024-07-21,Serie B Brasil,2024/2025,Guarani Campinas,Goias,2,3,1.0,1.0,A,1183170
2024-07-21,Serie B Brasil,2024/2025,Botafogo SP,Brusque,2,2,1.0,0.0,D,1183171
2024-07-22,Serie B Brasil,2024/2025,Santos,Coritiba,4,0,2.0,0.0,H,1183183
2024-07-23,Serie B Brasil,2024/2025,Mirassol,Avai,0,0,0.0,0.0,D,1183181
2024-07-24,Serie B Brasil,2024/2025,Ituano,America Mineiro,0,0,0.0,0.0,D,1183182
2024-07-24,Serie B Brasil,2024/2025,Ponte Preta,Vila Nova,2,0,1.0,0.0,H,1183180
2024-07-24,Serie B Brasil,2024/2025,Chapecoense-sc,Sport Recife,1,1,0.0,1.0,D,1183184
2024-07-24,Serie B Brasil,2024/2025,Operario-PR,Novorizontino,0,0,0.0,0.0,D,1183186
2024-07-25,Serie B Brasil,2024/2025,Brusque,Paysandu,1,0,1.0,0.0,H,1183185
2024-07-25,Serie B Brasil,2024/2025,Amazonas,Guarani Campinas,1,1,1.0,1.0,D,1183187
2024-07-26,Serie B Brasil,2024/2025,Ceara,Botafogo SP,4,1,3.0,1.0,H,1183188
2024-07-26,Serie B Brasil,2024/2025,Goias,CRB,1,1,0.0,0.0,D,1183179
2024-07-27,Serie B Brasil,2024/2025,Ituano,Vila Nova,0,0,0.0,0.0,D,1183192
2024-07-27,Serie B Brasil,2024/2025,Coritiba,Chapecoense-sc,1,0,0.0,0.0,H,1183196
2024-07-27,Serie B Brasil,2024/2025,Mirassol,Operario-PR,1,0,1.0,0.0,H,1183191
2024-07-27,Serie B Brasil,2024/2025,Sport Recife,Ponte Preta,3,1,1.0,1.0,H,1183198
2024-07-28,Serie B Brasil,2024/2025,Guarani Campinas,Brusque,1,0,0.0,0.0,H,1183190
2024-07-28,Serie B Brasil,2024/2025,America Mineiro,Ceara,2,2,2.0,2.0,D,1183193
2024-07-28,Serie B Brasil,2024/2025,CRB,Santos,1,1,0.0,0.0,D,1183195
2024-07-29,Serie B Brasil,2024/2025,Paysandu,Novorizontino,1,3,1.0,1.0,A,1183197
2024-07-31,Serie B Brasil,2024/2025,Avai,Botafogo SP,1,1,0.0,0.0,D,1183194
2024-08-03,Serie B Brasil,2024/2025,Santos,Sport Recife,1,1,1.0,0.0,D,1183203
2024-08-03,Serie B Brasil,2024/2025,Botafogo SP,Coritiba,2,0,0.0,0.0,H,1183201
2024-08-03,Serie B Brasil,2024/2025,Brusque,America Mineiro,0,0,0.0,0.0,D,1183205
2024-08-04,Serie B Brasil,2024/2025,Amazonas,Ituano,1,0,0.0,0.0,H,1183207
2024-08-04,Serie B Brasil,2024/2025,Ponte Preta,Avai,1,0,0.0,0.0,H,1183200
2024-08-04,Serie B Brasil,2024/2025,Operario-PR,CRB,2,0,1.0,0.0,H,1183206
2024-08-04,Serie B Brasil,2024/2025,Novorizontino,Goias,2,1,1.0,0.0,H,1183202
2024-08-05,Serie B Brasil,2024/2025,Chapecoense-sc,Mirassol,0,1,0.0,0.0,A,1183204
2024-08-06,Serie B Brasil,2024/2025,Vila Nova,Paysandu,2,2,1.0,1.0,D,1183199
2024-08-07,Serie B Brasil,2024/2025,Ceara,Guarani Campinas,3,1,1.0,1.0,H,1183208
2024-08-09,Serie B Brasil,2024/2025,Paysandu,Santos,0,3,0.0,1.0,A,1183217
2024-08-10,Serie B Brasil,2024/2025,Mirassol,Brusque,2,0,2.0,0.0,H,1183211
2024-08-10,Serie B Brasil,2024/2025,America Mineiro,Botafogo SP,3,1,2.0,0.0,H,1183213
2024-08-10,Serie B Brasil,2024/2025,Sport Recife,Amazonas,3,2,2.0,1.0,H,1183218
2024-08-10,Serie B Brasil,2024/2025,Ituano,Chapecoense-sc,2,1,1.0,1.0,H,1183212
2024-08-10,Serie B Brasil,2024/2025,Avai,Operario-PR,1,0,1.0,0.0,H,1183214
2024-08-11,Serie B Brasil,2024/2025,Coritiba,Ponte Preta,1,1,1.0,0.0,D,1183216
2024-08-11,Serie B Brasil,2024/2025,CRB,Novorizontino,0,1,0.0,0.0,A,1183215
2024-08-12,Serie B Brasil,2024/2025,Guarani Campinas,Vila Nova,2,0,2.0,0.0,H,1183210
2024-08-13,Serie B Brasil,2024/2025,Goias,Ceara,2,1,1.0,1.0,H,1183209
2024-08-16,Serie B Brasil,2024/2025,Operario-PR,Ituano,1,2,1.0,2.0,A,1183226
2024-08-17,Serie B Brasil,2024/2025,Vila Nova,Sport Recife,2,0,1.0,0.0,H,1183219
2024-08-17,Serie B Brasil,2024/2025,Novorizontino,America Mineiro,1,1,1.0,1.0,D,1183222
2024-08-17,Serie B Brasil,2024/2025,Chapecoense-sc,Guarani Campinas,0,4,0.0,2.0,A,1183224
2024-08-17,Serie B Brasil,2024/2025,Santos,Avai,0,1,0.0,1.0,A,1183223
2024-08-17,Serie B Brasil,2024/2025,Ceara,Mirassol,1,2,0.0,1.0,A,1183228
2024-08-17,Serie B Brasil,2024/2025,Amazonas,CRB,2,0,1.0,0.0,H,1183227
2024-08-17,Serie B Brasil,2024/2025,Ponte Preta,Goias,1,1,0.0,1.0,D,1183220
2024-08-18,Serie B Brasil,2024/2025,Brusque,Coritiba,0,1,0.0,1.0,A,1183225
2024-08-18,Serie B Brasil,2024/2025,Botafogo SP,Paysandu,1,1,1.0,1.0,D,1183221
2024-08-21,Serie B Brasil,2024/2025,Amazonas,Ponte Preta,2,1,1.0,0.0,H,1183237
2024-08-21,Serie B Brasil,2024/2025,Operario-PR,Vila Nova,2,3,1.0,0.0,A,1183236
2024-08-21,Serie B Brasil,2024/2025,Novorizontino,Ituano,1,0,0.0,0.0,H,1183232
2024-08-21,Serie B Brasil,2024/2025,CRB,Ceara,0,2,0.0,1.0,A,1183235
2024-08-22,Serie B Brasil,2024/2025,Goias,Brusque,4,1,2.0,0.0,H,1183229
2024-08-22,Serie B Brasil,2024/2025,America Mineiro,Chapecoense-sc,0,0,0.0,0.0,D,1183233
2024-08-22,Serie B Brasil,2024/2025,Guarani Campinas,Santos,1,1,0.0,0.0,D,1183230
2024-08-22,Serie B Brasil,2024/2025,Mirassol,Botafogo SP,1,2,0.0,0.0,A,1183231
2024-08-22,Serie B Brasil,2024/2025,Avai,Paysandu,1,0,1.0,0.0,H,1183234
2024-08-23,Serie B Brasil,2024/2025,Sport Recife,Coritiba,0,1,0.0,0.0,A,1183238
2024-08-24,Serie B Brasil,2024/2025,Ponte Preta,Operario-PR,0,1,0.0,0.0,A,1183240
2024-08-24,Serie B Brasil,2024/2025,Santos,Amazonas,0,0,0.0,0.0,D,1183243
2024-08-24,Serie B Brasil,2024/2025,Ituano,Goias,1,0,1.0,0.0,H,1183242
2024-08-25,Serie B Brasil,2024/2025,Chapecoense-sc,CRB,0,0,0.0,0.0,D,1183244
2024-08-25,Serie B Brasil,2024/2025,Vila Nova,America Mineiro,1,0,0.0,0.0,H,1183239
2024-08-26,Serie B Brasil,2024/2025,Paysandu,Mirassol,0,0,0.0,0.0,D,1183247
2024-08-27,Serie B Brasil,2024/2025,Ceara,Novorizontino,1,0,0.0,0.0,H,1183248
2024-08-28,Serie B Brasil,2024/2025,Brusque,Sport Recife,1,0,1.0,0.0,H,1183245
2024-08-28,Serie B Brasil,2024/2025,Coritiba,Avai,1,0,0.0,0.0,H,1183246
2024-08-31,Serie B Brasil,2024/2025,Santos,Ponte Preta,2,2,2.0,0.0,D,1183253
2024-08-31,Serie B Brasil,2024/2025,Chapecoense-sc,Botafogo SP,1,1,1.0,0.0,D,1183254
2024-08-31,Serie B Brasil,2024/2025,Novorizontino,Vila Nova,2,0,0.0,0.0,H,1183252
2024-08-31,Serie B Brasil,2024/2025,CRB,Avai,1,2,0.0,2.0,A,1183255
2024-09-01,Serie B Brasil,2024/2025,Amazonas,Ceara,1,1,1.0,0.0,D,1183257
2024-09-01,Serie B Brasil,2024/2025,Goias,Paysandu,1,1,0.0,0.0,D,1183249
2024-09-03,Serie B Brasil,2024/2025,Operario-PR,Brusque,0,0,0.0,0.0,D,1183256
2024-09-03,Serie B Brasil,2024/2025,Sport Recife,Ituano,3,2,1.0,1.0,H,1183258
2024-09-04,Serie B Brasil,2024/2025,Guarani Campinas,Coritiba,2,1,1.0,0.0,H,1183250
2024-09-04,Serie B Brasil,2024/2025,Mirassol,America Mineiro,1,0,1.0,0.0,H,1183251
2024-09-04,Serie B Brasil,2024/2025,Vila Nova,CRB,1,0,0.0,0.0,H,1183259
2024-09-06,Serie B Brasil,2024/2025,Paysandu,Amazonas,0,1,0.0,1.0,A,1183267
2024-09-07,Serie B Brasil,2024/2025,Brusque,Santos,0,1,0.0,1.0,A,1183265
2024-09-07,Serie B Brasil,2024/2025,Ituano,Mirassol,3,2,1.0,1.0,H,1183262
2024-09-08,Serie B Brasil,2024/2025,Ceara,Operario-PR,2,1,1.0,0.0,H,1183268
2024-09-08,Serie B Brasil,2024/2025,America Mineiro,Guarani Campinas,3,0,2.0,0.0,H,1183263
2024-09-08,Serie B Brasil,2024/2025,Coritiba,Novorizontino,2,2,1.0,1.0,D,1183266
2024-09-08,Serie B Brasil,2024/2025,Avai,Sport Recife,0,2,0.0,1.0,A,1183264
2024-09-09,Serie B Brasil,2024/2025,Botafogo SP,Goias,1,0,0.0,0.0,H,1183261
2024-09-10,Serie B Brasil,2024/2025,Ponte Preta,Chapecoense-sc,0,2,0.0,1.0,A,1183260
2024-09-12,Serie B Brasil,2024/2025,CRB,Sport Recife,1,1,1.0,0.0,D,1183085
2024-09-14,Serie B Brasil,2024/2025,Ponte Preta,Ituano,1,4,1.0,1.0,A,1183270
2024-09-14,Serie B Brasil,2024/2025,Goias,Avai,2,1,0.0,0.0,H,1183269
2024-09-14,Serie B Brasil,2024/2025,Paysandu,Guarani Campinas,2,1,0.0,1.0,H,1183277
2024-09-14,Serie B Brasil,2024/2025,Brusque,Vila Nova,3,1,1.0,0.0,H,1183275
2024-09-14,Serie B Brasil,2024/2025,Mirassol,Amazonas,0,0,0.0,0.0,D,1183271
2024-09-14,Serie B Brasil,2024/2025,Novorizontino,Botafogo SP,2,0,2.0,0.0,H,1183272
2024-09-15,Serie B Brasil,2024/2025,Santos,America Mineiro,2,1,0.0,0.0,H,1183273
2024-09-15,Serie B Brasil,2024/2025,Operario-PR,Coritiba,2,1,0.0,1.0,H,1183276
2024-09-15,Serie B Brasil,2024/2025,Sport Recife,CRB,2,0,1.0,0.0,H,1183278
2024-09-15,Serie B Brasil,2024/2025,Chapecoense-sc,Ceara,2,1,1.0,1.0,H,1183274
2024-09-18,Serie B Brasil,2024/2025,Guarani Campinas,Mirassol,1,0,1.0,0.0,H,1183280
2024-09-18,Serie B Brasil,2024/2025,Avai,Ituano,2,0,2.0,0.0,H,1183284
2024-09-18,Serie B Brasil,2024/2025,Novorizontino,Brusque,1,0,1.0,0.0,H,1183282
2024-09-19,Serie B Brasil,2024/2025,Amazonas,Operario-PR,2,1,1.0,1.0,H,1183287
2024-09-19,Serie B Brasil,2024/2025,America Mineiro,Paysandu,2,0,1.0,0.0,H,1183283
2024-09-19,Serie B Brasil,2024/2025,Coritiba,Ceara,3,1,0.0,0.0,H,1183286
2024-09-19,Serie B Brasil,2024/2025,Sport Recife,Goias,1,1,1.0,1.0,D,1183288
2024-09-19,Serie B Brasil,2024/2025,Vila Nova,Chapecoense-sc,3,2,2.0,0.0,H,1183279
2024-09-20,Serie B Brasil,2024/2025,Botafogo SP,Santos,0,1,0.0,1.0,A,1183281
2024-09-20,Serie B Brasil,2024/2025,CRB,Ponte Preta,0,1,0.0,0.0,A,1183285
2024-09-21,Serie B Brasil,2024/2025,Goias,Mirassol,0,1,0.0,0.0,A,1183289
2024-09-21,Serie B Brasil,2024/2025,Ituano,Coritiba,0,1,0.0,0.0,A,1183292
2024-09-22,Serie B Brasil,2024/2025,Chapecoense-sc,Avai,1,0,1.0,0.0,H,1183294
2024-09-22,Serie B Brasil,2024/2025,Ceara,Vila Nova,4,0,3.0,0.0,H,1183298
2024-09-23,Serie B Brasil,2024/2025,Paysandu,Sport Recife,0,1,0.0,0.0,A,1183297
2024-09-24,Serie B Brasil,2024/2025,Santos,Novorizontino,1,1,1.0,1.0,D,1183293
2024-09-24,Serie B Brasil,2024/2025,Brusque,Amazonas,1,0,0.0,0.0,H,1183295
2024-09-25,Serie B Brasil,2024/2025,Ponte Preta,America Mineiro,0,2,0.0,1.0,A,1183290
2024-09-25,Serie B Brasil,2024/2025,Botafogo SP,CRB,0,0,0.0,0.0,D,1183291
2024-09-25,Serie B Brasil,2024/2025,Operario-PR,Guarani Campinas,1,0,0.0,0.0,H,1183296
2024-09-27,Serie B Brasil,2024/2025,Chapecoense-sc,Amazonas,2,0,0.0,0.0,H,1183304
2024-09-28,Serie B Brasil,2024/2025,Coritiba,Goias,0,0,0.0,0.0,D,1183306
2024-09-28,Serie B Brasil,2024/2025,Paysandu,Ituano,1,0,1.0,0.0,H,1183307
2024-09-28,Serie B Brasil,2024/2025,Vila Nova,Botafogo SP,1,1,1.0,0.0,D,1183299
2024-09-28,Serie B Brasil,2024/2025,Santos,Operario-PR,1,0,1.0,0.0,H,1183303
2024-09-28,Serie B Brasil,2024/2025,Ceara,Brusque,1,0,0.0,0.0,H,1183308
2024-09-29,Serie B Brasil,2024/2025,CRB,America Mineiro,2,1,1.0,1.0,H,1183305
2024-09-29,Serie B Brasil,2024/2025,Mirassol,Sport Recife,0,0,0.0,0.0,D,1183301
2024-10-01,Serie B Brasil,2024/2025,Novorizontino,Ponte Preta,2,1,2.0,0.0,H,1183302
2024-10-01,Serie B Brasil,2024/2025,Guarani Campinas,Avai,0,0,0.0,0.0,D,1183300
2024-10-04,Serie B Brasil,2024/2025,Operario-PR,Chapecoense-sc,3,2,1.0,1.0,H,1183316
2024-10-04,Serie B Brasil,2024/2025,CRB,Paysandu,3,2,1.0,1.0,H,1183315
2024-10-05,Serie B Brasil,2024/2025,Avai,Brusque,0,0,0.0,0.0,D,1183314
2024-10-05,Serie B Brasil,2024/2025,Amazonas,Novorizontino,1,0,0.0,0.0,H,1183317
2024-10-05,Serie B Brasil,2024/2025,Ponte Preta,Botafogo SP,1,0,1.0,0.0,H,1183310
2024-10-05,Serie B Brasil,2024/2025,Ituano,Guarani Campinas,1,0,0.0,0.0,H,1183312
2024-10-05,Serie B Brasil,2024/2025,Mirassol,Vila Nova,1,0,0.0,0.0,H,1183311
2024-10-05,Serie B Brasil,2024/2025,America Mineiro,Coritiba,2,1,0.0,1.0,H,1183313
2024-10-08,Serie B Brasil,2024/2025,Sport Recife,Ceara,2,1,0.0,0.0,H,1183318
2024-10-08,Serie B Brasil,2024/2025,Goias,Santos,3,1,2.0,1.0,H,1183309
2024-10-09,Serie B Brasil,2024/2025,Botafogo SP,Guarani Campinas,3,2,1.0,2.0,H,1183241
2024-10-10,Serie B Brasil,2024/2025,Paysandu,Chapecoense-sc,2,0,1.0,0.0,H,1183327
2024-10-11,Serie B Brasil,2024/2025,Novorizontino,Sport Recife,1,3,0.0,2.0,A,1183322
2024-10-12,Serie B Brasil,2024/2025,Avai,America Mineiro,2,2,1.0,2.0,D,1183324
2024-10-12,Serie B Brasil,2024/2025,Ceara,Ponte Preta,1,0,1.0,0.0,H,1183328
2024-10-12,Serie B Brasil,2024/2025,Santos,Mirassol,3,2,2.0,1.0,H,1183323
2024-10-13,Serie B Brasil,2024/2025,Botafogo SP,Operario-PR,0,0,0.0,0.0,D,1183321
2024-10-13,Serie B Brasil,2024/2025,Coritiba,Amazonas,3,1,1.0,0.0,H,1183326
2024-10-13,Serie B Brasil,2024/2025,Goias,Vila Nova,0,1,0.0,1.0,A,1183319
2024-10-14,Serie B Brasil,2024/2025,Brusque,Ituano,1,0,0.0,0.0,H,1183325
2024-10-15,Serie B Brasil,2024/2025,Guarani Campinas,CRB,2,1,1.0,1.0,H,1183320
2024-10-16,Serie B Brasil,2024/2025,Chapecoense-sc,Santos,3,2,1.0,1.0,H,1183334
2024-10-17,Serie B Brasil,2024/2025,Sport Recife,Operario-PR,1,2,1.0,1.0,A,1183178
2024-10-17,Serie B Brasil,2024/2025,America Mineiro,Goias,2,2,1.0,2.0,D,1183333
2024-10-19,Serie B Brasil,2024/2025,Amazonas,Avai,2,1,0.0,1.0,H,1183337
2024-10-19,Serie B Brasil,2024/2025,Vila Nova,Coritiba,0,3,0.0,2.0,A,1183329
2024-10-19,Serie B Brasil,2024/2025,Ituano,Ceara,1,2,1.0,0.0,A,1183332
2024-10-19,Serie B Brasil,2024/2025,Mirassol,Novorizontino,1,0,0.0,0.0,H,1183331
2024-10-19,Serie B Brasil,2024/2025,Brusque,CRB,1,2,1.0,0.0,A,1183335
2024-10-20,Serie B Brasil,2024/2025,Operario-PR,Paysandu,1,1,0.0,1.0,D,1183336
2024-10-20,Serie B Brasil,2024/2025,Ponte Preta,Guarani Campinas,0,1,0.0,0.0,A,1183330
2024-10-21,Serie B Brasil,2024/2025,Sport Recife,Botafogo SP,3,1,2.0,0.0,H,1183338
2024-10-21,Serie B Brasil,2024/2025,Chapecoense-sc,Goias,0,4,0.0,2.0,A,1183344
2024-10-23,Serie B Brasil,2024/2025,Vila Nova,Amazonas,1,0,0.0,0.0,H,1183339
2024-10-23,Serie B Brasil,2024/2025,Novorizontino,Avai,2,0,2.0,0.0,H,1183342
2024-10-23,Serie B Brasil,2024/2025,Santos,Ceara,1,0,1.0,0.0,H,1183343
2024-10-23,Serie B Brasil,2024/2025,CRB,Mirassol,0,1,0.0,0.0,A,1183345
2024-10-23,Serie B Brasil,2024/2025,Botafogo SP,Ituano,0,1,0.0,0.0,A,1183341
2024-10-24,Serie B Brasil,2024/2025,Operario-PR,America Mineiro,1,0,0.0,0.0,H,1183346
2024-10-24,Serie B Brasil,2024/2025,Ponte Preta,Brusque,2,0,0.0,0.0,H,1183340
2024-10-24,Serie B Brasil,2024/2025,Paysandu,Coritiba,2,1,0.0,1.0,H,1183347
2024-10-25,Serie B Brasil,2024/2025,Sport Recife,Guarani Campinas,4,0,3.0,0.0,H,1183348
2024-10-26,Serie B Brasil,2024/2025,Avai,Vila Nova,3,0,2.0,0.0,H,1183354
2024-10-26,Serie B Brasil,2024/2025,Goias,Amazonas,1,0,1.0,0.0,H,1183189
2024-10-26,Serie B Brasil,2024/2025,Ceara,Paysandu,2,1,1.0,0.0,H,1183358
2024-10-26,Serie B Brasil,2024/2025,Mirassol,Ponte Preta,3,0,1.0,0.0,H,1183351
2024-10-28,Serie B Brasil,2024/2025,Coritiba,CRB,2,1,1.0,1.0,H,1183356
2024-10-28,Serie B Brasil,2024/2025,Ituano,Santos,0,2,0.0,1.0,A,1183352
2024-10-29,Serie B Brasil,2024/2025,America Mineiro,Sport Recife,2,1,1.0,0.0,H,1183353
2024-10-29,Serie B Brasil,2024/2025,Goias,Operario-PR,3,0,1.0,0.0,H,1183349
2024-10-29,Serie B Brasil,2024/2025,Brusque,Chapecoense-sc,0,1,0.0,0.0,A,1183355
2024-10-30,Serie B Brasil,2024/2025,Guarani Campinas,Novorizontino,0,2,0.0,2.0,A,1183350
2024-10-30,Serie B Brasil,2024/2025,Amazonas,Botafogo SP,0,1,0.0,0.0,A,1183357
2024-11-02,Serie B Brasil,2024/2025,Santos,Vila Nova,3,0,0.0,0.0,H,1183363
2024-11-02,Serie B Brasil,2024/2025,Chapecoense-sc,Novorizontino,0,2,0.0,1.0,A,1183364
2024-11-02,Serie B Brasil,2024/2025,Goias,Guarani Campinas,1,0,1.0,0.0,H,1183359
2024-11-03,Serie B Brasil,2024/2025,Ceara,Avai,2,0,0.0,0.0,H,1183368
2024-11-04,Serie B Brasil,2024/2025,Operario-PR,Sport Recife,2,1,0.0,1.0,H,1183366
2024-11-05,Serie B Brasil,2024/2025,Ponte Preta,Paysandu,1,2,1.0,1.0,A,1183360
2024-11-05,Serie B Brasil,2024/2025,Ituano,CRB,1,2,1.0,1.0,A,1183362
2024-11-05,Serie B Brasil,2024/2025,Amazonas,America Mineiro,1,0,0.0,0.0,H,1183367
2024-11-06,Serie B Brasil,2024/2025,Brusque,Botafogo SP,0,1,0.0,0.0,A,1183365
2024-11-06,Serie B Brasil,2024/2025,Mirassol,Coritiba,4,1,2.0,1.0,H,1183361
